Unnamed: 0,STATION,DATE,"Nitrogen, Total Kjeldahl (TKN)",pH (lab),"Phosphorus, Total",Nitrates (Nitrate + Nitrite),"Conductivity, Specific","Solids, Suspended (TSS)","Chloride, Total",Nitrite,"Oxygen, Dissolved",pH (field),"Conductivity, Specific (Field)","Depth, Sample (Field)","Oxygen, Dissolved (% Saturation)","Conductivity, Ambient",Chloride (Field),Nitrate,"Carbon, Dissolved Organic (DOC)","Conductivity, Estimated",Nitrogen; total,Nitrogen; nitrite,Nitrogen; nitrate+nitrite,"Carbon, Dissolved Inorganic (DIC)",Conductivity (Calculated),LATITUDE,LONGITUDE,Phosphorus,Nitrogen
919,6008300402,10-19-2005,,,0.02,,,5.0,93.2,0.008,12.0,8.0,584.0,160.0,114.0,,,0.11,,,,,,,,43.79806763893,-79.5810577317,,
920,6008300402,10-20-2020,0.54,8.3,0.017,,974.0,4.0,150.0,0.011,,,,,,,,0.22,3.3,,,,,,,43.79806763893,-79.5810577317,,
921,6008300402,10-21-2015,0.28,8.4,0.01,,908.0,2.0,116.0,0.002,12.78,8.59,904.0,250.0,115.0,,,0.1,,,,,,,,43.79806763893,-79.5810577317,,
922,6008300402,10-22-2008,0.1,8.35,0.02,,882.0,2.0,113.0,0.003,14.0,8.0,994.0,195.0,111.0,,,0.1,7.3,,,,,,,43.79806763893,-79.5810577317,,
923,6008300402,10-22-2019,0.54,8.1,0.0203,,973.0,5.0,162.0,0.011,10.26,8.01,967.0,180.0,93.4,,,0.2,,,,,,,,43.79806763893,-79.5810577317,,
924,6008300402,10-23-2007,0.74,8.24,0.08,,715.0,36.0,84.6,0.005,11.0,8.0,584.0,105.0,100.0,,,0.17,4.9,,,,,,,43.79806763893,-79.5810577317,,
925,6008300402,10-23-2013,0.46,8.3,0.025,0.252,796.0,6.0,91.6,0.002,15.4,8.35,809.0,240.0,130.3,,,0.25,,878.0,,,,,,43.79806763893,-79.5810577317,,
926,6008300402,10-23-2014,0.23,8.4,0.008,0.143,883.0,8.6,113.0,0.003,13.68,8.12,886.0,285.0,114.4,,,0.14,,984.0,,,,,,43.79806763893,-79.5810577317,,
927,6008300402,10-23-2018,0.71,8.3,0.0382,,1250.0,2.0,213.0,0.011,12.04,7.13,1207.0,135.0,96.8,,,0.21,,,,,,,,43.79806763893,-79.5810577317,,
928,6008300402,10-24-2012,0.62,8.2,0.066,0.248,794.0,45.1,110.0,0.01,14.63,7.95,820.0,335.0,129.1,,,0.238,,898.0,,,,,,43.79806763893,-79.5810577317,,
929,6008300402,10-24-2017,0.81,8.3,0.0199,,876.0,3.0,127.0,0.011,9.93,8.25,941.0,150.0,93.8,,,0.22,,,,,,,,43.79806763893,-79.5810577317,,
930,6008300402,10-25-2011,0.41,8.26,0.023,0.317,797.0,7.7,96.6,0.005,14.24,7.28,855.0,170.0,118.7,,,0.312,,879.0,,,,,,43.79806763893,-79.5810577317,,
931,6008300402,10-26-2009,0.41,8.29,0.015,0.087,883.0,5.1,106.0,0.003,14.0,8.0,875.0,220.0,113.0,,,0.084,,948.0,,,,,,43.79806763893,-79.5810577317,,
932,6008300402,10-28-2003,,,0.05,,,7.0,115.0,0.058,,,,,,,,0.42,,,,,,,,43.79806763893,-79.5810577317,,
933,6008300402,10-28-2004,0.3,,0.06,,,3.0,89.8,0.005,,,,,,,,0.12,,,,,,,,43.79806763893,-79.5810577317,,
934,6008300402,11-16-2009,0.39,8.41,0.023,0.125,882.0,3.6,101.0,0.003,15.0,8.0,846.0,100.0,119.0,,,0.122,,924.0,,,,,,43.79806763893,-79.5810577317,,
935,6008300402,11-17-2003,,,0.06,,,25.0,121.0,0.012,,,,,,,,1.06,,,,,,,,43.79806763893,-79.5810577317,,
936,6008300402,11-17-2008,1.19,8.32,0.17,,725.0,93.0,88.8,0.017,14.0,8.0,719.0,390.0,103.0,,,0.81,9.4,,,,,,,43.79806763893,-79.5810577317,,
937,6008300402,11-19-2012,0.45,8.23,0.013,0.395,882.0,4.2,105.0,0.002,17.76,7.85,902.0,240.0,134.6,,,0.393,,739.0,,,,,,43.79806763893,-79.5810577317,,
938,6008300402,11-20-2014,0.3,8.2,0.009,0.352,1050.0,2.8,155.0,0.003,14.88,8.08,1080.0,275.0,102.4,,,0.349,,1110.0,,,,,,43.79806763893,-79.5810577317,,
939,6008300402,11-20-2018,0.54,8.0,0.0134,,1170.0,2.0,189.0,0.011,13.71,7.69,1168.0,240.0,98.3,,,0.44,,,,,,,,43.79806763893,-79.5810577317,,
940,6008300402,11-21-2013,0.36,8.4,0.016,0.252,820.0,0.9,104.0,0.001,16.88,8.12,840.0,275.0,123.0,,,0.252,,942.0,,,,,,43.79806763893,-79.5810577317,,
941,6008300402,11-21-2017,0.82,8.4,0.0268,,956.0,6.0,141.0,0.011,13.59,8.36,970.0,140.0,99.3,,,0.4,,,,,,,,43.79806763893,-79.5810577317,,
942,6008300402,11-22-2005,0.5,,0.04,,,5.0,89.1,0.005,11.0,8.0,812.0,240.0,101.0,,,0.51,,,,,,,,43.79806763893,-79.5810577317,,
943,6008300402,11-22-2006,0.583,8.37,0.04,,756.0,8.0,77.8,0.006,16.0,8.0,707.0,275.0,114.0,,,0.65,5.3,,,,,,,43.79806763893,-79.5810577317,,
944,6008300402,11-22-2010,0.59,8.24,0.051,0.175,836.0,6.1,95.7,0.003,13.44,8.24,829.0,235.0,104.1,,,0.172,,901.0,,,,,,43.79806763893,-79.5810577317,,
945,6008300402,11-22-2011,0.24,8.23,0.003,0.121,853.0,1.8,107.0,0.002,12.04,8.07,819.0,210.0,89.9,,,0.119,,957.0,,,,,,43.79806763893,-79.5810577317,,
946,6008300402,11-22-2016,0.2,8.3,0.014,,963.0,2.0,135.0,0.011,14.7,8.4,1000.0,140.0,104.9,,,0.18,,,,,,,,43.79806763893,-79.5810577317,,
947,6008300402,11-24-2020,0.62,8.2,0.0233,,1140.0,2.0,201.0,0.011,13.66,8.3,1154.0,220.0,99.6,,,0.21,2.7,,,,,,,43.79806763893,-79.5810577317,,
948,6008300402,11-25-2015,0.28,8.4,0.01,,898.0,2.0,111.0,0.011,14.88,8.37,894.0,200.0,110.6,,,0.11,,,,,,,,43.79806763893,-79.5810577317,,
949,6008300402,11-26-2019,,,,,,,,,13.75,8.33,1166.0,150.0,98.2,,,,,,,,,,,43.79806763893,-79.5810577317,,
950,6008300402,11-27-2007,0.6,8.32,0.05,,1510.0,12.0,341.0,0.019,17.0,8.0,1383.0,150.0,121.0,,,0.89,6.0,,,,,,,43.79806763893,-79.5810577317,,
951,6008300402,12-10-2008,0.41,8.32,0.05,,1560.0,4.0,283.0,0.018,16.0,8.0,1748.0,125.0,109.0,,,0.67,3.5,,,,,,,43.79806763893,-79.5810577317,,
952,6008300402,12-10-2012,0.44,8.28,0.029,0.747,964.0,8.1,136.0,0.007,15.64,7.86,973.0,275.0,114.1,,,0.74,,1030.0,,,,,,43.79806763893,-79.5810577317,,
953,6008300402,12-10-2019,1.17,8.1,0.0941,,1540.0,59.0,337.0,0.02,15.57,8.2,1630.0,255.0,112.0,,,0.58,,,,,,,,43.79806763893,-79.5810577317,,
954,6008300402,12-11-2018,0.64,8.2,0.0157,,985.0,155.0,146.0,0.011,14.28,6.95,1005.0,230.0,98.7,,,0.67,,,,,,,,43.79806763893,-79.5810577317,,
955,6008300402,12-12-2005,0.7,,0.02,,,9.0,140.0,0.008,15.0,8.0,1047.0,240.0,107.0,,,0.68,,,,,,,,43.79806763893,-79.5810577317,,
956,6008300402,12-12-2006,0.58,8.44,0.05,,822.0,63.0,96.2,0.063,14.0,8.0,602.0,280.0,100.0,,,0.74,3.9,,,,,,,43.79806763893,-79.5810577317,,
957,6008300402,12-12-2007,0.58,8.37,0.02,,2120.0,3.0,497.0,0.03,16.0,8.0,2154.0,125.0,107.0,,,1.04,4.4,,,,,,,43.79806763893,-79.5810577317,,
958,6008300402,12-12-2011,0.43,8.22,0.021,0.881,869.0,10.3,109.0,0.004,16.32,8.2,900.0,190.0,112.4,,,0.877,,966.0,,,,,,43.79806763893,-79.5810577317,,
959,6008300402,12-12-2017,0.57,8.3,0.0119,,1850.0,2.0,423.0,0.011,13.97,8.67,1873.0,235.0,95.8,,,0.28,,,,,,,,43.79806763893,-79.5810577317,,
960,6008300402,12-13-2016,0.52,8.3,0.01,,1460.0,2.0,277.0,0.022,14.7,8.31,1509.0,240.0,101.5,,,0.36,,,,,,,,43.79806763893,-79.5810577317,,
961,6008300402,12-15-2010,0.5,8.17,0.053,0.612,1500.0,40.4,287.0,0.007,19.39,8.0,1573.0,590.0,134.2,,,0.605,,1550.0,,,,,,43.79806763893,-79.5810577317,,
962,6008300402,12-16-2009,0.4,8.23,0.016,0.56,1100.0,5.2,170.0,0.005,15.0,8.0,1105.0,205.0,104.0,,,0.555,,1170.0,,,,,,43.79806763893,-79.5810577317,,
963,6008300402,12-16-2015,0.25,8.4,0.0167,,879.0,2.0,116.0,0.009,12.76,8.34,853.0,250.0,102.3,,,0.14,,,,,,,,43.79806763893,-79.5810577317,,
964,6008300402,12-17-2014,0.41,8.2,0.049,0.569,1290.0,45.5,266.0,0.008,16.76,8.18,1357.0,365.0,124.4,,,0.561,,1440.0,,,,,,43.79806763893,-79.5810577317,,
965,6008300402,12-18-2013,0.43,8.0,0.012,0.508,1070.0,3.5,160.0,0.001,16.2,8.23,1092.0,400.0,111.7,,,0.507,,1150.0,,,,,,43.79806763893,-79.5810577317,,
966,6008300402,12-9-2003,,,0.05,,,17.0,105.0,0.008,,,,,,,,1.19,,,,,,,,43.79806763893,-79.5810577317,,
967,6008300402,12-9-2020,0.7,8.2,0.0691,,1580.0,29.0,327.0,0.011,13.82,8.14,1580.0,85.0,95.8,,,0.42,3.5,,,,,,,43.79806763893,-79.5810577317,,
968,6008300402,2-17-2015,0.34,8.2,0.018,0.542,1090.0,3.5,168.0,0.008,32.2,7.99,1146.0,280.0,122.1,,,0.534,,1080.0,,,,,,43.79806763893,-79.5810577317,,
969,6008300402,2-17-2016,0.42,8.3,0.0232,,1740.0,11.0,363.0,0.011,20.89,7.96,1784.0,120.0,143.4,,,0.42,,,,,,,,43.79806763893,-79.5810577317,,
970,6008300402,2-20-2018,2.55,8.2,0.531,,1410.0,316.0,340.0,0.026,18.24,8.77,744.0,450.0,127.4,,,0.71,,,,,,,,43.79806763893,-79.5810577317,,
971,6008300402,2-21-2012,0.34,8.28,0.016,0.607,1590.0,2.6,324.0,0.004,17.06,8.38,1543.0,230.0,116.8,,,0.603,,1650.0,,,,,,43.79806763893,-79.5810577317,,
972,6008300402,2-21-2017,0.9,8.2,0.0539,,1470.0,22.0,316.0,0.015,14.25,8.2,1569.0,260.0,98.8,,,0.98,,,,,,,,43.79806763893,-79.5810577317,,
973,6008300402,2-22-2010,0.32,8.19,0.009,0.459,1290.0,2.9,227.0,0.008,15.91,7.77,1294.0,295.0,108.3,,,0.451,,1380.0,,,,,,43.79806763893,-79.5810577317,,
974,6008300402,2-22-2011,0.65,8.16,0.035,1.2,1530.0,6.3,321.0,0.018,17.12,8.51,1557.0,350.0,117.5,,,1.18,,1550.0,,,,,,43.79806763893,-79.5810577317,,
975,6008300402,2-23-2006,0.478,8.33,0.03,,736.0,9.0,105.0,0.005,16.0,8.0,895.0,240.0,125.0,,,0.9,3.8,,,,,,,43.79806763893,-79.5810577317,,
976,6008300402,2-23-2007,0.48,8.32,0.02,,1330.0,2.0,231.0,0.011,15.0,8.0,1276.0,210.0,106.0,,,0.57,2.7,,,,,,,43.79806763893,-79.5810577317,,
977,6008300402,2-24-2009,0.72,8.26,0.02,,1110.0,3.0,178.0,0.006,17.0,8.0,1132.0,340.0,119.0,,,0.77,4.1,,,,,,,43.79806763893,-79.5810577317,,
978,6008300402,2-24-2014,,,,,,,,,19.6,8.29,1911.0,380.0,135.5,,,,,,,,,,,43.79806763893,-79.5810577317,,
979,6008300402,2-25-2013,0.41,8.33,0.01,0.57,1470.0,4.8,248.0,0.01,18.09,7.81,1545.0,155.0,125.3,,,0.56,,1260.0,,,,,,43.79806763893,-79.5810577317,,
980,6008300402,2-25-2014,0.61,8.1,0.023,0.826,1800.0,4.0,404.0,0.015,,,,,,,,0.811,,1870.0,,,,,,43.79806763893,-79.5810577317,,
981,6008300402,2-25-2020,0.71,8.1,0.0792,,1520.0,13.0,338.0,0.011,15.97,8.35,1572.0,150.0,113.1,,,0.52,,,,,,,,43.79806763893,-79.5810577317,,
982,6008300402,2-26-2004,,,0.05,,,8.0,303.0,0.015,,,,,,,,0.66,,,,,,,,43.79806763893,-79.5810577317,,
983,6008300402,2-26-2008,0.08,8.33,0.02,,1100.0,8.0,176.0,0.007,17.0,8.0,1102.0,160.0,116.0,,,1.16,5.7,,,,,,,43.79806763893,-79.5810577317,,
984,6008300402,2-26-2019,1.54,8.3,0.0663,,1860.0,10.0,247.0,0.014,13.64,7.35,1832.0,320.0,94.0,,,0.41,,,,,,,,43.79806763893,-79.5810577317,,
985,6008300402,2-27-2002,,8.2,0.136,,,141.0,84.7,0.044,14.52,,,,100.4,,,2.67,,,,,,,,43.79806763893,-79.5810577317,,
986,6008300402,2-27-2003,,8.5,0.011,,,6.0,195.0,0.028,13.29,,,,93.0,,,0.566,,,,,,,,43.79806763893,-79.5810577317,,
987,6008300402,3-15-2016,0.92,8.3,0.181,,1050.0,124.0,189.0,0.011,13.1,8.19,668.0,350.0,103.7,,,0.91,,,,,,,,43.79806763893,-79.5810577317,,
988,6008300402,3-18-2002,,8.3,,,,13.0,1130.0,0.112,14.48,,,,108.1,,,1.14,,,,,,,,43.79806763893,-79.5810577317,,
989,6008300402,3-18-2008,,8.29,0.03,,1340.0,9.0,278.0,0.011,16.0,8.0,1345.0,240.0,111.0,,,1.23,5.2,,,,,,,43.79806763893,-79.5810577317,,
990,6008300402,3-19-2012,0.47,8.31,0.038,0.346,816.0,20.2,117.0,0.003,13.36,8.18,805.0,260.0,115.6,,,0.343,,892.0,,,,,,43.79806763893,-79.5810577317,,
991,6008300402,3-19-2014,0.51,8.3,0.028,0.747,1700.0,50.3,378.0,0.011,15.91,7.99,1763.0,340.0,110.2,,,0.736,,1780.0,,,,,,43.79806763893,-79.5810577317,,
992,6008300402,3-20-2007,0.57,8.32,0.06,,992.0,4.0,153.0,0.01,15.0,8.0,900.0,235.0,101.0,,,0.91,7.8,,,,,,,43.79806763893,-79.5810577317,,
993,6008300402,3-20-2018,0.65,8.3,0.0231,,1320.0,17.0,256.0,0.011,14.28,8.22,1390.0,250.0,98.1,,,0.43,,,,,,,,43.79806763893,-79.5810577317,,
994,6008300402,3-21-2017,0.32,8.3,0.0178,,1280.0,5.0,243.0,0.011,14.43,8.11,1342.0,140.0,98.7,,,0.55,,,,,,,,43.79806763893,-79.5810577317,,
995,6008300402,3-22-2010,0.53,8.21,0.073,0.559,820.0,36.8,105.0,0.004,15.09,7.21,815.0,325.0,111.6,,,0.555,,878.0,,,,,,43.79806763893,-79.5810577317,,
996,6008300402,3-22-2011,0.71,8.18,0.166,1.05,912.0,146.0,142.0,0.01,15.58,8.89,901.0,430.0,114.1,,,1.04,,968.0,,,,,,43.79806763893,-79.5810577317,,
997,6008300402,3-23-2006,1.172,8.4,0.08,,748.0,23.0,105.0,0.016,18.0,8.0,702.0,210.0,129.0,,,2.09,6.6,,,,,,,43.79806763893,-79.5810577317,,
998,6008300402,3-23-2009,0.54,8.35,0.02,,888.0,29.0,122.0,0.001,15.0,8.0,890.0,200.0,105.0,,,0.59,3.5,,,,,,,43.79806763893,-79.5810577317,,
999,6008300402,3-25-2004,,,0.08,,,23.0,125.0,0.03,,,,,,,,0.92,,,,,,,,43.79806763893,-79.5810577317,,
1000,6008300402,3-25-2013,0.5,8.14,0.081,0.662,892.0,87.2,142.0,0.008,17.1,7.9,903.0,290.0,119.8,,,0.654,,971.0,,,,,,43.79806763893,-79.5810577317,,
1001,6008300402,3-26-2015,0.61,8.2,0.05,0.711,600.0,51.2,61.5,0.006,21.86,8.25,1186.0,310.0,154.9,,,0.705,,701.0,,,,,,43.79806763893,-79.5810577317,,
1002,6008300402,3-26-2019,0.89,8.2,0.0977,,1070.0,64.0,199.0,0.011,13.98,7.82,1081.0,200.0,96.4,,,0.46,,,,,,,,43.79806763893,-79.5810577317,,
1003,6008300402,4-13-2010,0.28,8.28,0.006,0.208,889.0,10.0,116.0,0.002,13.25,8.03,887.0,260.0,111.4,,,0.206,,946.0,,,,,,43.79806763893,-79.5810577317,,
1004,6008300402,4-17-2013,0.62,8.25,0.094,0.671,776.0,65.2,108.0,0.005,14.79,7.71,794.0,320.0,118.0,,,0.666,,877.0,,,,,,43.79806763893,-79.5810577317,,
1005,6008300402,4-18-2011,0.45,8.32,0.029,0.389,1020.0,16.5,161.0,0.004,15.31,8.74,995.0,320.0,119.5,,,0.385,,1070.0,,,,,,43.79806763893,-79.5810577317,,
1006,6008300402,4-19-2016,0.5,8.4,0.0211,,995.0,5.0,153.0,0.011,11.15,8.37,1001.0,260.0,100.3,,,0.22,,,,,,,,43.79806763893,-79.5810577317,,
1007,6008300402,4-20-2006,0.51,8.42,0.02,,812.0,2.0,85.8,0.006,11.0,8.0,764.0,200.0,112.0,,,0.25,5.0,,,,,,,43.79806763893,-79.5810577317,,
1008,6008300402,4-21-2009,0.21,8.31,0.02,,913.0,38.0,145.0,0.002,12.0,8.0,787.0,250.0,101.0,,,0.38,4.2,,,,,,,43.79806763893,-79.5810577317,,
1009,6008300402,4-22-2015,0.76,8.2,0.134,0.532,932.0,113.0,168.0,0.008,16.12,8.36,969.0,410.0,135.0,,,0.524,,1050.0,,,,,,43.79806763893,-79.5810577317,,
1010,6008300402,4-24-2007,0.81,8.37,0.06,,862.0,31.0,123.0,0.007,12.0,8.0,626.0,260.0,115.0,,,0.25,6.0,,,,,,,43.79806763893,-79.5810577317,,
1011,6008300402,4-24-2008,,8.44,0.03,,817.0,5.0,137.0,0.005,11.0,8.0,791.0,175.0,103.0,,,0.25,6.6,,,,,,,43.79806763893,-79.5810577317,,
1012,6008300402,4-24-2012,0.46,8.32,0.025,0.243,1100.0,13.2,197.0,0.003,14.81,8.28,1094.0,200.0,118.1,,,0.24,,1180.0,,,,,,43.79806763893,-79.5810577317,,
1013,6008300402,4-24-2014,0.54,8.3,0.042,0.291,948.0,26.4,164.0,0.002,18.61,8.37,983.0,265.0,152.1,,,0.289,,1110.0,,,,,,43.79806763893,-79.5810577317,,
1014,6008300402,4-24-2018,0.89,8.3,0.238,,796.0,236.0,117.0,0.011,11.81,8.07,814.0,400.0,97.4,,,1.08,,,,,,,,43.79806763893,-79.5810577317,,
1015,6008300402,4-24-2019,1.65,8.2,0.174,,869.0,136.0,128.0,0.013,11.38,7.06,881.0,450.0,96.6,,,0.77,,,,,,,,43.79806763893,-79.5810577317,,
1016,6008300402,4-25-2017,0.45,8.3,0.023,,978.0,7.0,145.0,0.011,11.58,8.24,989.0,250.0,98.1,,,0.26,,,,,,,,43.79806763893,-79.5810577317,,
1017,6008300402,4-28-2004,,,0.03,,,4.0,116.0,0.005,,,,,,,,0.52,,,,,,,,43.79806763893,-79.5810577317,,
1018,6008300402,4-29-2002,,8.1,0.075,,,61.0,77.2,0.027,13.95,,,,114.1,,,0.36,,,,,,,,43.79806763893,-79.5810577317,,
1019,6008300402,5-14-2019,1.02,8.4,0.103,,849.0,71.0,114.0,0.011,13.83,8.89,842.0,150.0,120.4,,,0.44,,,,,,,,43.79806763893,-79.5810577317,,
1020,6008300402,5-15-2018,0.75,8.2,0.0472,,1020.0,27.0,176.0,0.011,9.38,8.04,990.0,290.0,94.6,,,0.37,,,,,,,,43.79806763893,-79.5810577317,,
1021,6008300402,5-16-2017,0.41,8.3,0.0281,,905.0,9.0,121.0,0.011,11.47,8.41,930.0,225.0,100.4,,,0.16,,,,,,,,43.79806763893,-79.5810577317,,
1022,6008300402,5-17-2006,2.193,8.36,0.04,,804.0,15.0,96.1,0.006,10.0,8.0,710.0,420.0,99.0,,,0.14,6.4,,,,,,,43.79806763893,-79.5810577317,,
1023,6008300402,5-17-2011,1.06,8.28,0.206,0.66,771.0,171.0,94.3,0.008,11.76,8.34,764.0,530.0,105.0,,,0.652,,839.0,,,,,,43.79806763893,-79.5810577317,,
1024,6008300402,5-17-2016,0.6,8.3,0.0292,,1000.0,10.0,152.0,0.011,11.36,8.22,988.0,250.0,100.9,,,0.22,,,,,,,,43.79806763893,-79.5810577317,,
1025,6008300402,5-18-2010,0.45,8.26,0.026,0.109,884.0,3.8,117.0,0.001,12.27,7.58,858.0,220.0,114.9,,,0.108,,928.0,,,,,,43.79806763893,-79.5810577317,,
1026,6008300402,5-21-2008,,8.46,0.02,,839.0,4.0,108.0,0.002,10.0,8.0,592.0,140.0,95.0,,,0.15,6.8,,,,,,,43.79806763893,-79.5810577317,,
1027,6008300402,5-21-2013,0.49,8.39,0.027,0.174,930.0,11.9,140.0,0.005,11.0,7.74,936.0,160.0,118.0,,,0.169,,1020.0,,,,,,43.79806763893,-79.5810577317,,
1028,6008300402,5-21-2015,0.28,8.4,0.011,0.064,909.0,4.3,139.0,0.005,17.85,8.17,933.0,340.0,165.0,,,0.059,,1020.0,,,,,,43.79806763893,-79.5810577317,,
1029,6008300402,5-22-2012,0.37,8.24,0.014,0.122,897.0,8.0,125.0,0.002,10.14,8.04,914.0,85.0,105.0,,,0.18,,979.0,,,,,,43.79806763893,-79.5810577317,,
1030,6008300402,5-23-2014,1.06,8.3,0.247,0.357,762.0,263.0,104.0,0.054,11.33,8.23,760.0,330.0,111.3,,,0.303,,840.0,,,,,,43.79806763893,-79.5810577317,,
1031,6008300402,5-25-2005,0.5,,0.04,,,6.0,107.0,0.003,10.0,9.0,769.0,270.0,102.0,,,0.1,,,,,,,,43.79806763893,-79.5810577317,,
1032,6008300402,5-25-2009,0.51,8.32,0.02,,849.0,6.0,114.0,0.005,11.0,8.0,926.0,180.0,107.0,,,0.13,3.7,,,,,,,43.79806763893,-79.5810577317,,
1033,6008300402,5-26-2020,0.57,8.2,0.0134,,972.0,2.0,154.0,0.011,8.77,8.01,972.0,220.0,97.3,,,0.06,3.3,,,,,,,43.79806763893,-79.5810577317,,
1034,6008300402,5-29-2007,0.42,7.57,0.02,,876.0,2.0,106.0,0.004,10.0,8.0,823.0,220.0,100.0,,,0.17,5.3,,,,,,,43.79806763893,-79.5810577317,,
1035,6008300402,5-30-2002,,8.1,0.027,,,8.0,63.5,0.017,9.88,,,,113.0,,,0.1,,,,,,,,43.79806763893,-79.5810577317,,
1036,6008300402,6-18-2013,0.7,8.37,0.084,0.402,625.0,31.3,100.0,0.01,11.86,7.89,704.0,245.0,123.8,,,0.392,,798.0,,,,,,43.79806763893,-79.5810577317,,
1037,6008300402,6-18-2014,2.5,8.1,0.69,0.95,720.0,570.0,98.0,0.054,10.53,8.1,704.0,450.0,114.0,,,0.9,,,,,,,,43.79806763893,-79.5810577317,,
1038,6008300402,6-18-2019,0.89,8.2,0.0217,,896.0,3.0,134.0,0.011,9.38,8.27,912.0,210.0,96.7,,,0.23,,,,,,,,43.79806763893,-79.5810577317,,
1039,6008300402,6-19-2007,0.56,8.35,0.02,,841.0,9.0,108.0,0.008,9.0,8.0,826.0,120.0,99.0,,,0.21,5.3,,,,,,,43.79806763893,-79.5810577317,,
1040,6008300402,6-19-2018,0.79,8.2,0.106,,1010.0,78.0,151.0,0.011,8.15,8.12,986.0,160.0,88.0,,,0.29,,,,,,,,43.79806763893,-79.5810577317,,
1041,6008300402,6-20-2017,0.84,8.3,0.0835,,776.0,47.0,106.0,0.011,9.69,8.31,826.0,1000.0,98.6,,,0.39,,,,,,,,43.79806763893,-79.5810577317,,
1042,6008300402,6-21-2010,0.51,8.25,0.061,0.15,827.0,7.6,111.0,0.003,9.8,7.74,818.0,200.0,105.0,,,0.147,,882.0,,,,,,43.79806763893,-79.5810577317,,
1043,6008300402,6-21-2011,0.43,8.27,0.02,0.354,885.0,5.9,124.0,0.005,10.19,8.01,939.0,190.0,107.4,,,0.349,,1000.0,,,,,,43.79806763893,-79.5810577317,,
1044,6008300402,6-21-2016,0.35,8.3,0.0148,,969.0,2.0,142.0,0.011,9.33,8.25,977.0,140.0,100.1,,,0.15,,,,,,,,43.79806763893,-79.5810577317,,
1045,6008300402,6-22-2009,0.58,8.39,0.033,0.47,803.0,13.4,105.0,0.014,10.0,8.0,776.0,240.0,110.0,,,0.456,,880.0,,,,,,43.79806763893,-79.5810577317,,
1046,6008300402,6-23-2008,,8.38,0.05,,802.0,23.0,105.0,0.018,10.0,8.0,802.0,120.0,102.0,,,0.39,6.7,,,,,,,43.79806763893,-79.5810577317,,
1047,6008300402,6-23-2020,0.56,8.3,0.0218,,1010.0,5.0,157.0,0.011,8.2,8.09,983.0,80.0,92.7,,,0.15,3.0,,,,,,,43.79806763893,-79.5810577317,,
1048,6008300402,6-24-2015,1.07,8.4,0.244,,684.0,176.0,95.8,0.007,11.61,8.04,659.0,240.0,130.1,,,0.37,5.4,,,,,,,43.79806763893,-79.5810577317,,
1049,6008300402,6-26-2012,0.48,8.2,0.093,0.265,829.0,3.4,128.0,0.005,11.24,8.06,834.0,150.0,113.5,,,0.26,,910.0,,,,,,43.79806763893,-79.5810577317,,
1050,6008300402,6-27-2006,,,,,,,,,10.0,8.0,754.0,190.0,114.0,,,,,,,,,,,43.79806763893,-79.5810577317,,
1051,6008300402,6-28-2006,0.445,8.32,0.03,,804.0,6.0,91.9,0.012,,,,,,,,0.31,4.3,,,,,,,43.79806763893,-79.5810577317,,
1052,6008300402,6-29-2004,0.4,,0.01,,,3.0,86.5,0.012,,,,,,,,0.16,,,,,,,,43.79806763893,-79.5810577317,,
1053,6008300402,6-29-2005,0.6,,0.04,,,8.0,135.0,0.012,8.0,8.0,812.0,170.0,87.0,,,0.35,,,,,,,,43.79806763893,-79.5810577317,,
1054,6008300402,7-18-2006,0.252,8.41,0.02,,759.0,8.0,88.8,0.007,9.0,8.0,769.0,220.0,98.0,,,0.67,4.9,,,,,,,43.79806763893,-79.5810577317,,
1055,6008300402,7-18-2016,0.25,8.4,0.01,,919.0,2.0,134.0,0.011,8.81,8.03,888.0,180.0,98.0,,,3.57,,,,,,,,43.79806763893,-79.5810577317,,
1056,6008300402,7-18-2017,1.01,8.4,0.156,,680.0,115.0,69.5,0.011,10.73,8.22,599.0,310.0,116.4,,,0.39,,,,,,,,43.79806763893,-79.5810577317,,
1057,6008300402,7-19-2010,0.49,8.3,0.028,0.16,867.0,7.4,122.0,0.01,10.02,7.81,860.0,240.0,114.0,,,0.0,,926.0,,,,,,43.79806763893,-79.5810577317,,
1058,6008300402,7-19-2011,0.28,8.27,0.008,0.159,884.0,4.9,125.0,0.002,8.91,8.11,1001.0,140.0,102.5,,,0.157,,986.0,,,,,,43.79806763893,-79.5810577317,,
1059,6008300402,7-20-2005,0.4,,0.06,,,10.0,86.9,0.006,10.0,8.0,632.0,190.0,127.0,,,0.21,,,,,,,,43.79806763893,-79.5810577317,,
1060,6008300402,7-20-2009,0.3,8.28,0.012,0.162,804.0,3.7,98.4,0.003,12.0,8.0,787.0,140.0,116.0,,,0.159,,873.0,,,,,,43.79806763893,-79.5810577317,,
1061,6008300402,7-21-2008,0.83,8.37,0.08,,749.0,19.0,94.7,0.036,10.0,8.0,739.0,130.0,108.0,,,0.39,6.3,,,,,,,43.79806763893,-79.5810577317,,
1062,6008300402,7-21-2020,0.69,8.3,0.0223,,887.0,6.0,137.0,0.011,9.64,8.23,911.0,200.0,107.9,,,0.055,4.49,,,,,,,43.79806763893,-79.5810577317,,
1063,6008300402,7-22-2015,0.34,8.4,0.0216,,913.0,7.0,137.0,0.004,7.2113,8.37,923.0,130.0,84.7,,,0.06,,,,,,,,43.79806763893,-79.5810577317,,
